,importance
lowLevel.barkbands.mean.11,886352430.0
lowLevel.spectral_rolloff.mean,873587560.0
lowLevel.barkbands.stdev.21,861815950.0
lowLevel.spectral_flux.mean,860386150.0
lowLevel.spectral_energyband_middle_high.mean,854380390.0
lowLevel.spectral_complexity.mean,852460650.0
lowLevel.scvalleys.mean.3,843288980.0
lowLevel.barkbands.mean.16,842399010.0
lowLevel.barkbands.stdev.18,813820480.0
lowLevel.scvalleys.mean.4,807763820.0
lowLevel.barkbands.stdev.15,799336740.0
lowLevel.zerocrossingrate.mean,794700580.0
lowLevel.scvalleys.stdev.2,791716740.0
lowLevel.barkbands.mean.9,782059820.0
lowLevel.barkbands.stdev.19,779616930.0
lowLevel.spectral_energyband_high.stdev,776894670.0
lowLevel.barkbands.stdev.6,760458160.0
lowLevel.barkbands.mean.8,749167530.0
lowLevel.barkbands.mean.1,742550470.0
lowLevel.spectral_energy.stdev,739906750.0
lowLevel.scvalleys.mean.1,734612640.0
lowLevel.spectral_centroid.mean,721541960.0
lowLevel.barkbands.mean.4,717710740.0
lowLevel.barkbands.mean.19,710918880.0
lowLevel.barkbands.stdev.23,704427710.0
lowLevel.barkbands.mean.15,692691920.0
lowLevel.spectral_energyband_low.mean,688238150.0
lowLevel.barkbands.mean.23,668722470.0
lowLevel.spectral_energyband_middle_low.mean,635530910.0
lowLevel.mfcc.mean.0,585801910.0
lowLevel.barkbands.mean.22,547301700.0
lowLevel.silence_rate_60dB.mean,538995330.0
lowLevel.barkbands.mean.17,533007060.0
lowLevel.spectral_energy.mean,502101200.0
lowLevel.spectral_decrease.mean,465810400.0
lowLevel.spectral_energyband_high.mean,413117030.0
lowLevel.silence_rate_30dB.stdev,168696540.0
lowLevel.silence_rate_30dB.mean,34774980.0
lowLevel.silence_rate_20dB.stdev,0.0
lowLevel.silence_rate_20dB.mean,0.0
